"Title","Link","Words"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","niños"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","jóvenes"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","juvenil"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","liderazgo"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","actividades"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","recreativas"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","líneas"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","problemas"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","ayudantes"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","padres"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","embarazadas"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","basados"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","​​en"
,"https://www.211ca.org/search/?taxonomyCode=PS-9800&location=sonoma+county+ca#googtrans(es)","escuela"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","english"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","tutoría"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","niños"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","jóvenes"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","juvenil"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","liderazgo"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","actividades"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","recreativas"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","líneas"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","problemas"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","ayudantes"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","padres"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","embarazadas"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","basados"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","​​en"
,"https://www.211ca.org/search/?taxonomyCode=PH-6200.4500&location=sonoma+county+ca#googtrans(es)","escuela"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","english"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","tutoría"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","niños"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","jóvenes"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","juvenil"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","liderazgo"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","actividades"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","recreativas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","líneas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","problemas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","ayudantes"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","padres"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","embarazadas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","basados"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","​​en"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.9800&location=sonoma+county+ca#googtrans(es)","escuela"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","english"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","tutoría"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","niños"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","jóvenes"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","juvenil"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","liderazgo"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","actividades"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","recreativas"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","líneas"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","problemas"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","ayudantes"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","padres"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","embarazadas"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","basados"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","​​en"
,"https://www.211ca.org/search/?taxonomyCode=PL-7000.4360&location=sonoma+county+ca#googtrans(es)","escuela"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","english"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","tutoría"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","niños"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","jóvenes"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","juvenil"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","liderazgo"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","actividades"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","recreativas"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","líneas"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","problemas"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","ayudantes"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","padres"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","embarazadas"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","basados"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","​​en"
,"https://www.211ca.org/search/?taxonomyCode=TJ-3200.9500&location=sonoma+county+ca#googtrans(es)","escuela"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","english"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","tutoría"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","niños"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","jóvenes"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","juvenil"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","desarrollo"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","liderazgo"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","actividades"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","recreativas"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","líneas"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","problemas"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","ayudantes"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","juveniles"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","padres"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","embarazadas"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","basados"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","​​en"
,"https://www.211ca.org/search/?taxonomyCode=HH-7920&location=sonoma+county+ca#googtrans(es)","escuela"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","tercera"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","edad"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","organizaciones"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","diurnos"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","adultos"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","servicios"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","apoyo"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","domicilio"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","mantenimiento"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","hogar"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","servicios"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","reparación"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","menores"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","grupos"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","apoyo"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","cuidadores"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","seguro"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","médico"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","estado"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","información"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","referencia"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","vivienda"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","tercera"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","edad"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","comidas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","comidas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","entregadas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","hogar"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","paseo"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","transporte"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","relacionado"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","discapacidad"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","transporte"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","citas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","médicas"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","informes"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","abuso"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","adultos"
,"https://www.211ca.org/search/?taxonomyCode=TC-5500.8000&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","tercera"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","edad"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","organizaciones"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","consejería"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","diurnos"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","adultos"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","servicios"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","apoyo"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","domicilio"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","mantenimiento"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","hogar"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","servicios"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","reparación"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","menores"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","grupos"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","apoyo"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","cuidadores"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","seguro"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","médico"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","estado"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","información"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","referencia"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","vivienda"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","tercera"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","edad"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","comidas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","centros"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","comidas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","entregadas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","hogar"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","programas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","paseo"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","personas"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","mayores"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","transporte"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","relacionado"
,"https://www.211ca.org/search/?taxonomyCode=TD-1100.6500-050&location=sonoma+county+ca#googtrans(es)","discapacidad"
